Components,Lost Load
"('1309316397_0', 'C78.0', '83-6 hydro')",0.39794656905109976
"('-1658871680_0', 'C67.0', 'C78.0')",0.0004434912923968568
"('-1658871680_0', 'C78.0')",0.008872839819715636
"('-1382799058_0', '-1658871680_0', 'C78.0')",1.4911926978547618
"('-1382799058_0', '-1658871680_0', 'C78.0', 'C85.0')",0.15101481339269093
"('-1382799058_0', 'C78.0')",0.7771261812265571
"('-1382799058_0', '868669670_0', 'C78.0')",0.5311837937004715
"('C97.0', 'C78.0', '19 hydro')",0.025210067444296783
"('C34.0', 'C98.0', 'C78.0', '19 hydro')",0.16893781552286918
"('-1559876706_0', 'C34.0', 'C98.0')",0.026795551307210647
"('-1234324271_0', 'C34.0')",0.0034265855847097557
"('531108144_0', 'C30.0')",0.8307527172380466
"('-444590878_0', 'C57.0', 'C80.0')",0.004752645506888711
"('869106671_0', 'C57.0', 'C58.0', 'C80.0', 'C84.0')",0.08739053250679944
"('346179098_0', 'C57.0', 'C58.0', 'C79.0', 'C80.0', 'C109.0')",0.001700170525366957
"('-2037512606_0', '2140782312_0', 'C83.0', '83-6 hydro')",0.07369590278373835
"('-2037512606_0', '2140782312_0', 'C83.0')",0.2528277418114558
"('1286796265_0', '1385764829_0')",0.0844652498753751
"('1286796265_0', '1385764829_0', 'C39.0')",0.12618566808740386
"('1286796265_0', 'C39.0')",0.025553161385135355
"('-413285834_0', 'C29.0', 'C98.0', '22 hydro')",0.0025238486389273476
"('1007144354_0', 'C29.0', 'C73.0', '21 hydro')",0.6073895960283999
"('2000149022_0', 'C29.0', 'C73.0', 'C97.0')",0.4208562540169424
"('94044364_0', 'C70.0')",0.2651577540494136
"('1725610665_0', 'C76.0')",0.9961711078626361
"('-1953944760_0', 'C76.0', 'C85.0')",0.015700264727722242
"('C48.0', 'C40.0', 'C92.0')",0.012203886512939788
"('1333044421_0', '52149683_0', 'C41.0', 'C92.0')",0.14841889630440347
"('-382422293_0', 'C29.0', 'C72.0')",0.574080942616009
"('C29.0', 'C36.0', 'C72.0')",0.2039618603600684
"('104355897_0', 'C29.0', 'C36.0', 'C72.0', 'C87.0')",0.007540804244786614
"('104355897_0', 'C29.0', 'C36.0', 'C72.0', 'C87.0', '10 hydro')",0.007577348853989861
"('C29.0', 'C36.0', 'C64.0', 'C72.0', 'C87.0', '10 hydro')",0.007159825208891562
"('C29.0', 'C36.0', 'C64.0', 'C72.0')",0.31334873991331685
"('433304102_0', 'C36.0', 'C64.0', 'C70.0')",0.04441258891112238
"('C64.0', 'C70.0')",0.0004889864767487779
"('604673162_0', 'C64.0', 'C70.0')",0.013236282078427166
"('-1964503845_0', '604673162_0', 'C64.0', 'C70.0')",0.11690352127995972
"('-1964503845_0', '604673162_0', 'C70.0')",0.11817444668359758
"('604673162_0', 'C70.0')",0.010325365233088633
"('604673162_0', 'C68.0', 'C109.0')",0.047940711010701305
"('604673162_0', 'C68.0', 'C109.0', '9 hydro')",0.08463268638431759
"('604673162_0', 'C68.0', '9 hydro')",0.02566895117956574
"('604673162_0', '9 hydro')",0.10474337516513017
"('346179098_0', '9 hydro')",0.04585363118216219
"('-1382799058_0', '9 hydro')",0.29703467764982905
"('1342391373_0', '9 hydro')",0.3318672091931544
"('1118471612_0', 'C57.0')",0.007311758373745761
"('433304102_0', '2 hydro')",0.04990042744006587
"('1302371731_0', 'C64.0', 'C65.0', 'C67.0')",0.01913968298994132
"('1309316397_0', 'C64.0', 'C67.0')",0.0026053825474209587
"('1680295840_0', '2099635059_0', 'C64.0', 'C67.0')",0.19737608752238656
"('1680295840_0', '2099635059_0', 'C67.0')",1.0218981576046557
"('-1578860216_0', 'C29.0', 'C83.0', '18 hydro')",0.7895937657019595
"('-251780797_0', 'C100.0', '19 hydro')",0.24963246440292094
"('869106671_0', 'C90.0', 'C81.0', 'C84.0')",0.009736332364304417
"('869106671_0', 'C90.0', 'C93.0', 'C81.0', 'C84.0')",0.05759773687209872
"('-1578860216_0', '1183053792_0', 'C93.0', 'C82.0')",0.2311630346311731
"('1183053792_0', 'C93.0', 'C82.0')",0.140869517775825
"('-929792848_0', 'C49.0', 'C40.0', 'C79.0', '0 hydro')",0.01060843851880827
"('-929792848_0', 'C40.0', 'C79.0', '0 hydro')",0.04559557363026761
"('-929792848_0', 'C50.0', 'C40.0', '0 hydro')",0.09022807207841561
"('-929792848_0', 'C50.0', 'C66.0', 'C40.0', '0 hydro')",0.4079277234524298
"('1680295840_0', 'C73.0')",1.2169721272816565
"('976170643_0', 'C46.0', 'C92.0', '0 hydro')",0.4984095696432973
"('976170643_0', 'C46.0', 'C39.0', 'C92.0', '0 hydro')",0.3880029131951599
"('976170643_0', 'C46.0', 'C39.0', 'C92.0', 'C97.0', '0 hydro')",0.22817466845177523
"('976170643_0', 'C46.0', 'C39.0', 'C92.0', 'C97.0', '14 hydro', '0 hydro')",1.722197739825483
"('976170643_0', 'C46.0', 'C39.0', 'C97.0', '14 hydro', '0 hydro')",0.2465908796050162
"('1995198495_0', 'C39.0')",0.05020382654714149
"('-1658871680_0', 'C31.0', 'C93.0', 'C88.0')",0.013007639269295851
"('2000149022_0', 'C33.0')",1.7690095185273391
"('-382422293_0', '1342391373_0', 'C63.0', 'C76.0', 'C79.0', '13 hydro')",0.6138659867547553
"('1007144354_0', 'C47.0', 'C49.0', 'C64.0', 'C89.0')",1.8215280745899303
"('1007144354_0', 'C49.0', 'C64.0')",1.7257891180478264
"('1007144354_0', 'C49.0', 'C62.0', 'C64.0')",0.5039419278690316
"('C30.0', 'C56.0', 'C69.0', 'C109.0')",0.011426099467995755
"('837974539_0', 'C30.0', 'C33.0', 'C41.0', '0 hydro')",0.2109428921529552
"('837974539_0', 'C30.0', 'C33.0', 'C41.0')",1.0794640249898935
"('1117936324_0', 'C33.0', 'C62.0', 'C67.0', 'C72.0', 'C84.0', 'C88.0')",0.003252927920417733
"('-1464549976_0', 'C68.0')",0.09325375608085734
"('1309316397_0', 'C109.0', '7 hydro')",0.16817109822209522
"('1309316397_0', 'C62.0', 'C109.0', '7 hydro')",0.6751949033321052
"('1117936324_0', '1309316397_0', 'C62.0', 'C90.0', 'C109.0', '7 hydro')",0.5423320276646869
"('1117936324_0', '1309316397_0', 'C62.0', 'C109.0', '7 hydro')",0.8822450941239408
"('1117936324_0', '1309316397_0', 'C62.0', '7 hydro')",0.02591773360011621
"('C58.0', 'C68.0', 'C98.0')",0.13677282266963722
"('C58.0', 'C59.0', 'C98.0', 'C83.0')",0.09420507799454073
"('1872975398_0', 'C29.0', 'C41.0')",0.1214852490517378
"('-393847358_0', 'C92.0', 'C76.0', '12 hydro')",0.534060027644704
"('-646530031_0', 'C66.0', 'C109.0')",0.04407597926488552
"('C68.0', 'C109.0')",0.02540780381658942
"('-1389783646_0', 'C59.0', 'C67.0', 'C68.0', '37-1 hydro')",0.16370170829521566
"('1872975398_0', 'C46.0', 'C58.0', 'C83.0', '11 hydro')",0.08800456934621162
"('-964455789_0', '-724931943_0', '19 hydro')",0.009195473885317369
"('-724931943_0', 'C36.0')",0.042696484695800334
"('-724931943_0', '433304102_0', 'C36.0', '3 hydro')",0.02009192119526824
"('-724931943_0', '433304102_0', 'C36.0')",0.008210027418499067
"('604673162_0', 'C36.0', '3 hydro')",0.024476842267344638
"('1187560986_0', 'C67.0')",0.03017085068318238
"('1187560986_0', 'C67.0', '1 hydro')",0.03143778892479986
"('-657715146_0', '1187560986_0', 'C67.0', '1 hydro')",0.006218539350044466
"('1342391373_0', 'C67.0', '1 hydro')",0.16705301008462767
"('-753810532_0', 'C29.0')",0.4416576326193144
"('1007144354_0', 'C71.0', 'C91.0')",0.49775981665263497
"('1342391373_0', 'C89.0', 'C90.0')",0.16096125811546313
"('837974539_0', 'C89.0', 'C90.0')",0.24821578034278083
"('2048231543_0', 'C39.0', 'C98.0', 'C95.0', '13 hydro', '21 hydro')",0.20134812784404085
"('C39.0', 'C98.0', 'C95.0')",0.21859648859952358
"('C71.0', 'C39.0', 'C98.0', 'C89.0', 'C95.0')",0.5194049007561384
"('1342391373_0', 'C71.0', 'C39.0', 'C98.0', 'C89.0', 'C95.0')",0.1832201951149284
"('1680295840_0', '-2004087020_0')",2.064612259387228
"('-753810532_0', 'C61.0')",0.00479121159349279
"('793200187_0', 'C66.0')",0.01547555744078636
"('793200187_0', 'C66.0', '11 hydro')",0.08527299226192281
"('604673162_0', 'C66.0', '11 hydro', '1 hydro')",0.06214424555794812
"('1351757781_0', 'C47.0', 'C57.0', 'C64.0', 'C66.0', 'C89.0')",0.04665788059504075
"('C58.0', 'C75.0')",0.000386697548772645
"('1342391373_0', '1118471612_0', 'C75.0')",0.4676928768303701
"('1342391373_0', 'C84.0', '83-7 hydro')",0.21483153567756832
"('C73.0', '20 hydro', '83-7 hydro')",0.4931530077766152
"('C64.0', 'C73.0', '20 hydro', '83-7 hydro')",0.47005346071563003
"('-724931943_0', 'C64.0', 'C73.0', '20 hydro', '83-7 hydro')",0.0264317907501495
"('-724931943_0', 'C73.0', '20 hydro', '83-7 hydro')",0.01849967131065455
"('-1578860216_0', '1302371731_0', 'C51.0', 'C73.0')",0.15335328455267336
"('-1516111715_0', '17 hydro')",0.08430511253119244
"('837974539_0', '-1617796573_0')",0.0708780937932488
"('C60.0', 'C74.0', 'C93.0', '83-6 hydro')",0.04771480920279509
"('2048231543_0', 'C47.0', 'C58.0', 'C98.0', '10 hydro')",0.029898414204781603
"('-929792848_0', 'C73.0', '4 hydro')",0.11638954643009083
"('-929792848_0', 'C73.0')",0.2842698736389321
"('-1578860216_0', 'C73.0', '4 hydro')",1.0486188108655987
"('-1559876706_0', 'C73.0', '4 hydro')",0.013602914419322132
"('-1382799058_0', 'C62.0', 'C92.0', 'C75.0')",0.7061005637218832
"('1384506802_0', '2009226556_0', 'C59.0', 'C69.0')",0.4871615177430624
"('2035876983_0', '1384506802_0', '2009226556_0', 'C59.0', 'C69.0')",0.3190183787264991
"('2035876983_0', '1384506802_0', '2009226556_0', 'C59.0')",0.012012044993382915
"('2035876983_0', '2009226556_0', 'C59.0')",0.013688116981041276
"('C98.0', 'C82.0', 'C109.0', '25 hydro')",0.03352280818705094
"('1117936324_0', 'C29.0', 'C76.0')",0.08636118226202825
"('-753810532_0', 'C100.0', 'C80.0', 'C83.0')",0.3414364052496198
"('837974539_0', '14 hydro')",0.3842832676812584
"('C51.0', 'C98.0', 'C96.0')",0.34430187610900387
"('1309316397_0', 'C46.0', 'C98.0')",0.015443629192645858
"('-1581250990_0', 'C59.0', 'C40.0', 'C76.0')",0.19295065559972135
"('1117936324_0', '1118471612_0', 'C32.0')",0.13806719903113912
"('1117936324_0', 'C70.0', 'C40.0')",0.03358225563052656
"('-1964503845_0', 'C63.0')",0.06988533014186554
"('1064099230_0', 'C76.0', '12 hydro')",0.0367673784342569
"('-646530031_0', '1622358979_0')",0.09337508080342968
"('-646530031_0', '2009226556_0', '1622358979_0')",0.29623981090336565
"('-444590878_0', 'C49.0', 'C95.0')",0.07916920387629671
"('-2037512606_0', '-444590878_0', 'C49.0')",0.10812511942433731
"('-1953944760_0', '17 hydro')",0.015078161625895974
"('-1578860216_0', '-1953944760_0', '17 hydro')",0.1887711763771306
"('-1578860216_0', '-1953944760_0', '1309316397_0', '17 hydro')",0.3694336518702528
"('-1578860216_0', '-1953944760_0', '1309316397_0', 'C79.0', '17 hydro')",0.597300555127853
"('-1578860216_0', '-1953944760_0', '1309316397_0', '25 hydro', '17 hydro')",2.135366992454794
"('-1578860216_0', '-1953944760_0', '1309316397_0', '25 hydro')",0.5845244610791406
"('-1953944760_0', '1309316397_0', '25 hydro')",0.7698653562546263
"('-1953944760_0', 'C57.0')",0.062276460383486665
"('1309316397_0', 'C32.0', 'C40.0', 'C100.0')",0.0029394045862459277
"('1007144354_0', 'C60.0')",1.6358122397881427
"('531108144_0', 'C30.0', 'C67.0')",0.11988115434651127
"('531108144_0', '-450422875_0', 'C30.0', 'C67.0')",0.12002500841993652
"('531108144_0', '-450422875_0', 'C67.0')",0.504034737529004
"('-753810532_0', 'C75.0', 'C81.0')",0.2773488877249229
"('-1282014296_0', 'C97.0', '4 hydro')",1.0823544316529723
"('104355897_0', 'C36.0')",0.008366819731573742
"('104355897_0', 'C36.0', 'C48.0')",0.00819620007409958
"('104355897_0', 'C48.0')",0.06562676638050698
"('104355897_0', 'C48.0', 'C64.0')",0.050570601936135065
"('104355897_0', 'C64.0')",0.01925612523063887
"('-2037512606_0', '-1464549976_0', 'C49.0', 'C51.0', 'C100.0', '37-1 hydro')",0.035264670380695404
"('-2037512606_0', '-1464549976_0', '604673162_0', 'C49.0', 'C51.0', 'C100.0', '37-1 hydro')",0.004880667162780128
"('-2037512606_0', '604673162_0', 'C49.0', 'C51.0', 'C100.0', '37-1 hydro')",0.004499353294284447
"('604673162_0', 'C49.0', 'C51.0', 'C100.0', '37-1 hydro')",0.0044053069783519735
"('2035876983_0', 'C49.0', '37-1 hydro')",0.3468700486552684
"('2035876983_0', 'C49.0', 'C57.0', '37-1 hydro')",0.04830285339423494
"('2035876983_0', 'C57.0', '37-1 hydro')",0.02780501803814559
"('2009226556_0', 'C68.0', '37-1 hydro')",1.5473802853334826
"('-1964503845_0', 'C82.0', '10 hydro')",0.011034040022841054
"('433304102_0', 'C59.0', 'C76.0')",0.026694276776549487
"('-1578860216_0', 'C59.0', 'C82.0', '3 hydro')",0.4754054429246344
"('-2037512606_0', 'C40.0', '24 hydro')",0.1519569788953563
"('C40.0', '24 hydro')",0.007704558088682006
"('1333044421_0', 'C29.0')",0.49277625019463434
"('94044364_0', 'C29.0')",0.5073976084969167
"('-885192936_0', 'C95.0', 'C88.0')",0.028464166961383625
"('-413285834_0', 'C68.0')",0.016191485905349055
"('-929792848_0', 'C98.0')",0.14821899573754238
"('C49.0', 'C98.0', 'C82.0')",0.0010311986595047528
"('C98.0', '14 hydro')",0.48545246570307654
"('C56.0', 'C98.0')",0.3040571601494203
"('C98.0', 'C74.0', 'C78.0', 'C88.0')",0.09111537474384249
"('-1788193310_0', 'C78.0')",0.07436019600757413
"('868669670_0', 'C46.0', 'C91.0', 'C79.0')",0.6316012826510543
"('868669670_0', 'C91.0', 'C79.0')",0.14455962227616873
"('C91.0', 'C79.0')",0.00041227136806264755
"('604673162_0', 'C91.0', 'C79.0')",0.020071779460604375
"('869106671_0', 'C91.0', 'C79.0')",0.11071452465552646
"('869106671_0', 'C91.0', 'C76.0', 'C79.0')",0.05708067763890631
"('869106671_0', 'C91.0')",0.029126163343260486
"('C36.0', '4 hydro')",0.02417900892445459
"('2035876983_0', 'C36.0', '4 hydro')",0.06265746020435017
"('2035876983_0', '4 hydro')",0.187949257009896
"('591181987_0', 'C96.0', '19 hydro')",0.004349644675668969
"('604673162_0', 'C60.0', 'C95.0', 'C88.0')",0.02705956254050716
"('604673162_0', 'C46.0', 'C60.0', 'C95.0', 'C88.0')",0.12112202010782744
"('604673162_0', 'C46.0', 'C60.0', 'C88.0')",0.020229583148808163
"('1309316397_0', '604673162_0')",0.1126225567171673
"('-885192936_0', 'C70.0', 'C73.0')",0.015728464987772438
"('1385764829_0', 'C76.0')",0.027303855987134737
"('-251780797_0', 'C35.0', '24 hydro')",0.21151180832972843
"('1118471612_0', 'C48.0', 'C76.0', '5 hydro')",0.012138218238329047
"('1118471612_0', 'C48.0')",0.012321437784452884
"('1183053792_0', 'C33.0')",0.7128774830743356
"('2035876983_0', 'C40.0', '3 hydro')",0.2736829916840784
"('1342391373_0', 'C70.0', 'C97.0', '1 hydro')",0.4175301770513613
"('1342391373_0', '-1559876706_0', 'C70.0', 'C97.0', '1 hydro')",0.07325099794368839
"('1342391373_0', '-1559876706_0', 'C70.0', '1 hydro')",0.10226076289236903
"('-1559876706_0', 'C70.0', '1 hydro')",0.0010275163931196404
"('-1516111715_0', 'C71.0', '27 hydro')",1.3662303603334836
"('-1516111715_0', '604673162_0', 'C71.0', '27 hydro')",0.9473890904728988
"('-885192936_0', 'C57.0', 'C62.0', 'C71.0', 'C89.0')",0.023511471073991742
"('-12578261_0', '-885192936_0', 'C57.0', 'C62.0', 'C71.0', 'C89.0')",0.013616170982465519
"('-753810532_0', 'C61.0', 'C100.0')",0.09863214825034401
"('-1953944760_0', 'C72.0', '16 hydro')",0.018763959769228677
"('104355897_0', 'C60.0', 'C76.0')",0.0076080932217164445
"('C49.0', 'C40.0', '13 hydro')",0.0032995264825581216
"('C49.0', 'C40.0')",0.009890160475307766
"('-251780797_0', 'C49.0', 'C40.0')",0.039608383214655075
"('-251780797_0', 'C49.0', 'C40.0', 'C95.0')",0.03489663599800952
"('-1964503845_0', 'C91.0', '1 hydro')",0.021168419340205448
"('2009226556_0', '10 hydro')",1.5663818614496376
"('-1704959333_0', 'C58.0', 'C82.0')",0.14761104471977252
"('2035876983_0', 'C58.0', '9 hydro')",0.04937962412219986
"('2035876983_0', 'C73.0', '9 hydro')",0.05895241392011848
"('1333044421_0', 'C51.0')",0.09283038156890097
"('C63.0', 'C64.0', 'C39.0')",0.04744011317817558
"('C63.0', 'C39.0')",0.013750939941857724
"('1309316397_0', 'C30.0', 'C69.0')",0.10682231455939109
"('1309316397_0', 'C30.0', 'C87.0')",0.07316447319696953
"('1309316397_0', 'C30.0', 'C68.0', 'C87.0', '13 hydro')",0.013039044988773639
"('1309316397_0', 'C68.0', 'C92.0', '13 hydro')",0.11063322377356166
"('C68.0', 'C90.0', 'C94.0')",0.008991918391995113
"('C68.0', 'C90.0')",0.00849322880077534
"('C30.0', 'C40.0', 'C90.0')",0.039518838626504474
"('C30.0', 'C40.0', 'C94.0', 'C76.0')",0.03510556515279996
"('1117936324_0', '-929792848_0', 'C84.0')",0.38108688516329037
"('C40.0', 'C41.0')",0.05421719526757715
"('C30.0', 'C32.0', 'C40.0', 'C74.0')",0.04057577879424798
"('-753810532_0', 'C59.0', 'C72.0')",0.4410395247606157
"('-2037512606_0', '2000149022_0', 'C59.0', 'C64.0')",0.664382382340607
"('2000149022_0', 'C59.0', 'C64.0', 'C40.0')",1.0382530348674566
"('2000149022_0', 'C59.0', 'C64.0', 'C40.0', 'C77.0')",0.42041564547608323
"('2000149022_0', 'C59.0', 'C60.0', 'C64.0', 'C40.0', 'C77.0')",0.12230078037587509
"('1680295840_0', 'C71.0')",0.6215570394695514
"('104355897_0', 'C71.0')",0.10911008409356374
"('733428179_0', '-2004087020_0')",0.2347092697737494
"('733428179_0', '-2004087020_0', 'C58.0')",0.056726947289248986
"('733428179_0', '-2004087020_0', 'C48.0', 'C58.0')",0.049669531636392095
"('733428179_0', '-2004087020_0', 'C48.0', 'C58.0', 'C97.0')",0.08953208246353711
"('-2004087020_0', 'C48.0', 'C58.0', 'C97.0')",0.1239863753901909
"('604673162_0', 'C58.0', 'C97.0')",0.08961506937467742
"('604673162_0', 'C97.0')",0.005687634780686949
"('1208445144_0', 'C97.0', '81 solar')",0.12035343412111252
"('1208445144_0', 'C36.0', 'C97.0', '81 solar')",0.07201530499065803
"('1286796265_0', 'C66.0', 'C93.0', 'C87.0')",0.13583311931532444
"('-1578860216_0', 'C50.0', 'C70.0', 'C93.0')",1.338180960586228
"('-1578860216_0', 'C50.0', 'C70.0', 'C40.0', 'C93.0')",0.049692517036149186
"('-929792848_0', 'C31.0', 'C64.0', 'C96.0')",0.49697836024038716
"('-1578860216_0', '-2037512606_0', '-964455789_0')",0.851496565267148
"('C47.0', '10 hydro')",0.00041492787757943007
"('2009226556_0', 'C29.0', 'C47.0', '10 hydro', '14 hydro')",0.876442343007479
"('2009226556_0', 'C29.0', '10 hydro', '14 hydro')",0.842775314712459
"('1342391373_0', 'C91.0', '10 hydro', '8 hydro')",0.4426402564846744
"('1342391373_0', 'C91.0', '10 hydro', '14 hydro', '8 hydro')",0.30023907029851304
"('C36.0', '10 hydro', '14 hydro')",0.02028354321356937
"('2035876983_0', '-1389783646_0', 'C47.0', 'C79.0')",2.156039360719015
"('2035876983_0', 'C47.0', 'C79.0')",0.03270504156609149
"('2035876983_0', 'C35.0', 'C47.0', 'C79.0')",0.028501759785412105
"('1007144354_0', 'C35.0', 'C79.0')",0.21462082332758678
"('2009226556_0', 'C35.0')",1.2454362067409943
"('-1581250990_0', 'C60.0', 'C71.0', 'C83.0', 'C86.0')",0.07662235265633671
"('346179098_0', 'C47.0', 'C100.0', '16 hydro')",0.002079637119376457
"('-1964503845_0', 'C88.0')",0.0038980309078235674
"('1342391373_0', 'C46.0', 'C66.0')",0.2339262520239822
"('1342391373_0', 'C74.0', '13 hydro')",0.10984000393410724
"('-1452859278_0', 'C75.0', 'C82.0')",0.0830686636955088
"('-1452859278_0', '1342391373_0', 'C75.0', 'C82.0')",0.7453407624198072
"('-1452859278_0', '1089459438_0', 'C82.0')",0.0304893928369288
"('-1452859278_0', 'C82.0')",0.7151028595792414
"('1117936324_0', 'C30.0', 'C77.0')",0.014647837620554128
"('1117936324_0', 'C30.0')",0.004058047085507041
"('1117936324_0', 'C30.0', 'C61.0')",0.09951466452939302
"('-444590878_0', '-885192936_0', 'C61.0')",0.010777634259846309
"('-885192936_0', 'C61.0')",0.016304293750151827
"('869106671_0', 'C87.0', '5 hydro')",0.029319568926351625
"('321953905_0', '869106671_0', 'C87.0')",0.029393453519571722
"('321953905_0', '869106671_0', 'C87.0', '18 hydro')",0.012656701539942333
"('1680295840_0', 'C34.0', 'C62.0', 'C83.0')",0.8819825190154665
"('-1578860216_0', 'C49.0')",1.402221452598013
"('1117936324_0', '-1516111715_0')",0.010731743371107313
"('-1578860216_0', 'C33.0', 'C80.0')",0.015096595765678103
"('2048231543_0', '104355897_0', 'C30.0', 'C70.0', 'C80.0')",0.021784346218723157
"('1309316397_0', 'C30.0', 'C70.0', 'C95.0', 'C80.0', 'C81.0', '18 hydro')",0.0023676636463942488
"('1680295840_0', 'C81.0', '7 hydro')",1.2782802323470208
"('1680295840_0', '7 hydro')",3.3398293741045806
"('-753810532_0', 'C63.0', 'C79.0', 'C81.0')",0.9444049229106104
"('1007144354_0', '104355897_0')",1.7401214381291281
"('1007144354_0', '104355897_0', 'C95.0')",0.4278228395263491
"('1007144354_0', 'C95.0')",0.1438223156770473
"('1007144354_0', 'C68.0', 'C95.0')",0.634872091449828
"('1007144354_0', 'C68.0', 'C95.0', '6 hydro')",0.09349314242703759
"('-1658871680_0', 'C33.0', 'C66.0', 'C91.0')",0.03505799157579986
"('-1234324271_0', '-694231642_0', '7 hydro')",0.07612081557351212
"('-1234324271_0', '7 hydro')",0.005773659781877086
"('-724931943_0', 'C63.0', 'C66.0', 'C99.0')",0.012044608556848517
"('-724931943_0', 'C63.0', 'C66.0')",0.007674087382810058
"('-1581250990_0', 'C50.0')",0.177089747066977
"('1333044421_0', 'C83.0')",0.09433738899027548
"('-1382799058_0', '321953905_0')",0.34293338558160574
"('1689922187_0', 'C79.0', '7 hydro', '8 hydro')",0.15827699770053733
"('1631160969_0', 'C95.0', 'C83.0', '7 hydro')",0.032968230193226644
"('1631160969_0', 'C32.0', 'C95.0', 'C83.0', '7 hydro')",0.015453754848695553
"('321953905_0', '433304102_0', 'C32.0', 'C95.0', 'C83.0', '7 hydro')",0.022818852394084387
"('1007144354_0', '-925448157_0', 'C75.0')",0.5563582800344797
"('483659582_0', 'C109.0')",1.4068268914301598
"('483659582_0', 'C29.0', 'C109.0')",0.8789648714851132
"('2009226556_0', 'C29.0', 'C65.0', '8 hydro')",0.3784308461512114
"('-444590878_0', '433304102_0', 'C96.0')",0.1354186833254098
"('-444590878_0', 'C96.0')",0.03391882341448445
"('1118471612_0', 'C35.0', 'C56.0', 'C90.0', 'C79.0')",0.023598352208508457
"('1118471612_0', 'C35.0', 'C56.0', 'C69.0', 'C90.0', 'C79.0')",0.025784913361002963
"('1118471612_0', 'C32.0', 'C35.0', 'C56.0', 'C69.0', 'C90.0', 'C79.0')",0.003147353301732892
"('837974539_0', '1118471612_0', 'C32.0', 'C35.0', 'C56.0', 'C69.0', 'C90.0', 'C79.0')",0.9333613276648571
"('1118471612_0', 'C32.0', 'C35.0', 'C56.0', 'C69.0', 'C90.0')",0.0017276054861508783
"('94044364_0', 'C47.0', 'C41.0', '27 hydro')",0.20927944932482068
"('-2037512606_0', 'C36.0', 'C49.0', 'C97.0', 'C81.0')",0.0071244570624658075
"('C36.0', 'C49.0', 'C97.0', '7 hydro', '25 hydro')",0.012429619835226731
"('1007144354_0', 'C34.0', 'C49.0', 'C92.0', 'C97.0')",0.4671250296346391
"('1007144354_0', 'C49.0', 'C92.0', 'C97.0')",0.8468290461987527
"('-1578860216_0', '1007144354_0', 'C49.0', 'C92.0', 'C97.0')",2.9109536969225283
"('1007144354_0', 'C92.0', 'C97.0')",2.500533150328157
"('1309316397_0', '868669670_0', 'C92.0')",0.4766834241211336
"('433304102_0', 'C97.0')",0.11829900574004591
"('C90.0', 'C97.0')",0.006974576534125845
"('604673162_0', 'C49.0')",0.06639209140652337
"('-1617796573_0', 'C75.0', 'C82.0')",0.0665613937068997
"('-1282014296_0', 'C59.0')",0.09029658904967937
"('-1282014296_0', 'C59.0', '25 hydro')",0.1805237531398384
"('-1282014296_0', '-2004087020_0', 'C59.0', '25 hydro')",0.18353014912085427
"('-1282014296_0', '-2004087020_0', 'C59.0', 'C88.0', '25 hydro')",0.4908885406886916
"('-1282014296_0', '-2004087020_0', 'C88.0')",0.8871482791282745
"('-2004087020_0', 'C88.0')",0.19833380179522192
"('-2004087020_0', 'C83.0', 'C88.0')",0.008649977226374176
"('1342391373_0', 'C83.0', 'C88.0')",1.655898321546913
"('1342391373_0', 'C99.0', 'C83.0', 'C88.0')",0.16835518634463686
"('950706355_0', 'C99.0', 'C83.0', 'C88.0')",0.03126677760211123
"('94044364_0', '950706355_0', 'C99.0', 'C83.0', 'C88.0')",0.14310833074440507
"('94044364_0', '950706355_0', 'C99.0', 'C73.0', 'C83.0', 'C88.0')",0.010745374495657871
"('-753810532_0', 'C83.0')",0.36607169622598484
"('-1953944760_0', 'C88.0')",0.04878320874695419
"('-1559876706_0', 'C70.0', 'C90.0')",0.010331153271078619
"('1351757781_0', '1208445144_0', 'C93.0')",0.02146479449537037
"('1351757781_0', '1208445144_0', 'C59.0', 'C93.0')",0.022234090882623833
"('-646530031_0', '1351757781_0', '1208445144_0', 'C59.0', 'C93.0')",0.050784246488927015
"('1309316397_0', 'C48.0', 'C62.0', 'C63.0', 'C66.0', 'C86.0', '18 hydro')",0.19529412023669918
"('C62.0', 'C66.0', 'C86.0', '18 hydro', '27 hydro')",0.07653829278218699
"('-1234324271_0', '1118471612_0', 'C62.0', 'C70.0')",0.021498513064018877
"('-1234324271_0', '1118471612_0', 'C62.0')",0.021387606607495398
"('-1578860216_0', '-1234324271_0', 'C29.0')",2.0068528435499715
"('-1578860216_0', '-450422875_0', 'C29.0')",0.11112557551307214
"('-885192936_0', 'C69.0', '0 hydro')",0.012914739019421178
"('1384506802_0', '-646530031_0', 'C51.0')",0.0929389233310094
"('1384506802_0', 'C51.0', 'C92.0')",0.04730511657456191
"('-450422875_0', '22 hydro')",0.012886612346354468
"('-646530031_0', '-1559876706_0', 'C80.0')",0.00012388986032283356
"('-1559876706_0', 'C71.0', 'C80.0')",0.0015900356863794514
"('-1559876706_0', 'C71.0')",0.002272651119220427
"('-413285834_0', 'C99.0')",0.01618576835348949
"('-1516111715_0', 'C82.0', '83-6 hydro')",0.15241860700053553
"('-1516111715_0', 'C82.0')",0.06255840667731649
"('-753810532_0', 'C82.0', 'C83.0')",1.9197860250143903
"('-694231642_0', '869106671_0', 'C31.0', 'C33.0', '8 hydro')",0.029929983806523067
"('C99.0', '19 hydro')",0.021793170529339025
"('1725610665_0', '-890252095_0')",0.34142629223073345
"('1725610665_0', '-925448157_0')",0.2300381422869855
